grau,turno,mensalidade,bolsa_integral_cotas,bolsa_integral_ampla,bolsa_parcial_cotas,bolsa_parcial_ampla,curso_id,curso_busca,cidade_busca,uf_busca,cidade_filtro,universidade_nome,campus_nome,campus_id,nome,nota_integral_ampla,nota_integral_cotas,nota_parcial_ampla,nota_parcial_cotas
Tecnológico,Noturno,940,,,,1,65821810469253,Radiologia,Sao Jose do Rio Preto,SP,MzUwMTAwNDQ5ODA1,União das Faculdades dos Grandes Lagos - UNILAGO,UNIÃO DAS FACULDADES DOS GRANDES LAGOS - UNILAGO - Jardim Aeroporto,658218,Radiologia,,,"612,56",
Tecnológico,Noturno,940,,,1,1,65821811839513,Design Gráfico,Sao Jose do Rio Preto,SP,MzUwMTAwNDQ5ODA1,União das Faculdades dos Grandes Lagos - UNILAGO,UNIÃO DAS FACULDADES DOS GRANDES LAGOS - UNILAGO - Jardim Aeroporto,658218,Design Gráfico,,,"560,26","548,08"
Bacharelado,Noturno,"939,52",1,3,,,36511609443,Engenharia Mecânica,Araraquara,SP,MzUwNTAyNDAzMjA4,Universidade Paulista - UNIP,ARARAQUARA - Parque das Laranjeiras,365,Engenharia Mecânica,"631,64","604,58",,
Bacharelado,Noturno,"939,52",0,1,,,365776603,Engenharia de Produção Mecânica,Araraquara,SP,MzUwNTAyNDAzMjA4,Universidade Paulista - UNIP,ARARAQUARA - Parque das Laranjeiras,365,Engenharia de Produção Mecânica,"642,72",,,
Bacharelado,Noturno,"939,52",2,5,,,365605153,Engenharia Eletrônica,Araraquara,SP,MzUwNTAyNDAzMjA4,Universidade Paulista - UNIP,ARARAQUARA - Parque das Laranjeiras,365,Engenharia Eletrônica,"578,78","556,64",,
Bacharelado,Noturno,"939,52",1,1,,,365605183,Engenharia de Controle e Automação,Araraquara,SP,MzUwNTAyNDAzMjA4,Universidade Paulista - UNIP,ARARAQUARA - Parque das Laranjeiras,365,Engenharia de Controle e Automação,"620,2",563,,
Bacharelado,Noturno,"939,52",1,2,,,36511610153,Engenharia Civil,Araraquara,SP,MzUwNTAyNDAzMjA4,Universidade Paulista - UNIP,ARARAQUARA - Parque das Laranjeiras,365,Engenharia Civil,"672,48","642,8",,
Bacharelado,Noturno,"939,52",2,5,,,371187613,Fisioterapia,Sao Jose do Rio Preto,SP,MzUwMTAwNDQ5ODA1,Universidade Paulista - UNIP,SÃO JOSÉ DO RIO PRETO I - Jardim Tarraf II,371,Fisioterapia,"610,14","596,14",,
Bacharelado,Noturno,"939,52",3,5,,,371172833,Farmácia,Sao Jose do Rio Preto,SP,MzUwMTAwNDQ5ODA1,Universidade Paulista - UNIP,SÃO JOSÉ DO RIO PRETO I - Jardim Tarraf II,371,Farmácia,"610,32","570,92",,
Bacharelado,Matutino,938,2,5,,,659773909011,Enfermagem,Taubate,SP,MzUxMzA1MDU0MTAy,Faculdade Anhanguera de Taubaté,CAMPUS  - TAUBATÉ - VILA NOSSA SENHORA DAS GRAÇAS - Vila Nossa Senhora das Graças,659773,Enfermagem,"596,16","577,36",,
Bacharelado,Noturno,938,1,3,,,13356210110053,Engenharia de Controle e Automação,Votorantim,SP,MzUxMjA0NjU3MDA2,Faculdade Anhanguera Pitágoras Votorantim - -,UNIDADE SEDE - Centro,133562,Engenharia de Controle e Automação,"578,52","507,5",,
Bacharelado,Noturno,"937,62",1,2,,,7029603201653,Educação Física,Hortolandia,SP,MzUwNzAzMjE5MDcx,Faculdade Adventista de Hortolândia - Unasp Hortolândia - FAH/UNASP-HT,UNASP CAMPUS HORTOLÂNDIA - Parque Ortolândia,702960,Educação Física,"602,78","584,62",,
Bacharelado,Matutino,"937,59",1,1,,,37011609991,Arquitetura e Urbanismo,Santos,SP,MzUxNTA2MzQ4NTAw,Universidade Paulista - UNIP,SANTOS I - Vila Mathias,370,Arquitetura e Urbanismo,"621,1","571,48",,
Bacharelado,Noturno,"937,09",4,7,,10,65774011493283,Design,Bauru,SP,MzUwNDAyMDA2MDAz,Universidade do Sagrado Coração - USC,CAMPUS - BAURU - JARDIM BRASIL - Jardim Brasil,657740,Design,"620,12","586,92","590,82",
Bacharelado,Noturno,"936,64",0,4,,10,65788486963,Comunicação Social - Publicidade e Propaganda,Marilia,SP,MzUwOTAzODI5MDA1,Universidade de Marília - UNIMAR,UNIDADE SEDE - Campus Universitario,657884,Comunicação Social - Publicidade e Propaganda,"616,28",,"562,74",
Bacharelado,Noturno,"935,75",4,8,,,65986111195333,Direito,Lins,SP,MzUwNDAxOTI3MTA4,Centro Universitário Católico Salesiano Auxilium - Unisalesiano - UNISALESIANO,POLO NA SEDE - Centro,659861,Direito,"597,3","552,44",,
Bacharelado,Matutino,935,2,5,,,658431182321,Nutrição,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Adventista de São Paulo - Unasp - UNASP,UNASP CAMPUS SÃO PAULO - Jardim IAE,658431,Nutrição,"594,08","587,28",,
Bacharelado,Matutino,935,0,1,,,658431180001,Fisioterapia,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Adventista de São Paulo - Unasp - UNASP,UNASP CAMPUS SÃO PAULO - Jardim IAE,658431,Fisioterapia,"669,66",,,
Bacharelado,Noturno,"934,73",1,3,,,65846511472343,Arquitetura e Urbanismo,Aracatuba,SP,MzUwMzAxNzAyODA0,Centro Universitário Toledo - UNITOLEDO,POLO NA SEDE - Jardim Sumaré,658465,Arquitetura e Urbanismo,"607,62","612,26",,
Bacharelado,Noturno,"934,7",2,3,,20,65957235293,Administração,Barretos,SP,MzUwMjAwOTA1NTAw,Centro Universitário da Fundação Educacional de Barretos - Unifeb - UNIFEB,CAMPUS  - BARRETOS - AEROPORTO/MARIETA - Aeroporto,659572,Administração,"578,12","549,46","477,96",
Bacharelado,Noturno,"934,7",1,3,,40,65957211364423,Ciências Contábeis,Barretos,SP,MzUwMjAwOTA1NTAw,Centro Universitário da Fundação Educacional de Barretos - Unifeb - UNIFEB,CAMPUS  - BARRETOS - AEROPORTO/MARIETA - Aeroporto,659572,Ciências Contábeis,"598,88","589,56",450,
Bacharelado,Matutino,934,,,,13,65793811080681,Cinema e Audiovisual,Santos,SP,MzUxNTA2MzQ4NTAw,Centro Universitário Monte Serrat - UNIMONTE,CAMPUS VILA MATHIAS - Vila Mathias,657938,Cinema e Audiovisual,,,"584,92",
Bacharelado,Matutino,934,1,10,,,57446721,Direito,Sao Jose do Rio Preto,SP,MzUwMTAwNDQ5ODA1,Centro Universitário de Rio Preto - Unirp - UNIRP,UNIDADE SEDE - Boa Vista,574,Direito,"611,4","657,18",,
Bacharelado,Noturno,934,1,13,,,57446723,Direito,Sao Jose do Rio Preto,SP,MzUwMTAwNDQ5ODA1,Centro Universitário de Rio Preto - Unirp - UNIRP,UNIDADE SEDE - Boa Vista,574,Direito,"617,7","576,48",,
Bacharelado,Noturno,"933,96",1,1,,,657992149173,Administração,Capivari,SP,MzUwNjAyODEwNDAx,Faculdade Cenecista de Capivari - FACECAP,UNIDADE - CAPIVARI - CENTRO - Centro,657992,Administração,"592,86","572,8",,
Tecnológico,Noturno,"932,28",1,1,,20,6588101085403,Processos Químicos,Lins,SP,MzUwNDAxOTI3MTA4,Centro Universitário de Lins - Unilins - UNILINS,CENTRO UNIVERSITÁRIO DE LINS - Jardim Aeroporto,658810,Processos Químicos,"607,44","555,44",450,
Bacharelado,Noturno,"932,28",1,2,,30,658810587463,Marketing,Lins,SP,MzUwNDAxOTI3MTA4,Centro Universitário de Lins - Unilins - UNILINS,CENTRO UNIVERSITÁRIO DE LINS - Jardim Aeroporto,658810,Marketing,"559,7","477,6",450,
Bacharelado,Matutino,"931,73",2,3,,,370658741,Fisioterapia,Santos,SP,MzUxNTA2MzQ4NTAw,Universidade Paulista - UNIP,SANTOS I - Vila Mathias,370,Fisioterapia,"588,42","570,28",,
Bacharelado,Matutino,"931,2",1,10,,,657950589281,Sistemas de Informação,Mogi das Cruzes,SP,MzUxNTA2MjMwNjA3,Universidade de Mogi das Cruzes - UMC,CAMPUS CENTRO CÍVICO - Centro Cívico,657950,Sistemas de Informação,"570,38","559,22",,
Tecnológico,Noturno,"931,2",0,3,,,6579501210773,Processos Gerenciais,Mogi das Cruzes,SP,MzUxNTA2MjMwNjA3,Universidade de Mogi das Cruzes - UMC,CAMPUS CENTRO CÍVICO - Centro Cívico,657950,Processos Gerenciais,"561,14",,,
Tecnológico,Noturno,"931,2",0,5,,,657950880363,Logística,Mogi das Cruzes,SP,MzUxNTA2MjMwNjA3,Universidade de Mogi das Cruzes - UMC,CAMPUS CENTRO CÍVICO - Centro Cívico,657950,Logística,"581,18",,,
Tecnológico,Matutino,"931,2",1,6,,,65795013516661,Gestão Hospitalar,Mogi das Cruzes,SP,MzUxNTA2MjMwNjA3,Universidade de Mogi das Cruzes - UMC,CAMPUS CENTRO CÍVICO - Centro Cívico,657950,Gestão Hospitalar,"523,24","488,02",,
Tecnológico,Noturno,"931,2",1,6,,,65795013516663,Gestão Hospitalar,Mogi das Cruzes,SP,MzUxNTA2MjMwNjA3,Universidade de Mogi das Cruzes - UMC,CAMPUS CENTRO CÍVICO - Centro Cívico,657950,Gestão Hospitalar,"522,16","502,04",,
Tecnológico,Noturno,"931,2",0,5,,,6579501210693,Gestão da Qualidade,Mogi das Cruzes,SP,MzUxNTA2MjMwNjA3,Universidade de Mogi das Cruzes - UMC,CAMPUS CENTRO CÍVICO - Centro Cívico,657950,Gestão da Qualidade,"555,12",,,
Tecnológico,Matutino,"931,2",1,6,,,65795013554421,Estética e Cosmética,Mogi das Cruzes,SP,MzUxNTA2MjMwNjA3,Universidade de Mogi das Cruzes - UMC,CAMPUS CENTRO CÍVICO - Centro Cívico,657950,Estética e Cosmética,"551,72",450,,
Tecnológico,Noturno,"931,2",1,16,,,65795013554423,Estética e Cosmética,Mogi das Cruzes,SP,MzUxNTA2MjMwNjA3,Universidade de Mogi das Cruzes - UMC,CAMPUS CENTRO CÍVICO - Centro Cívico,657950,Estética e Cosmética,"548,9","562,74",,
Tecnológico,Matutino,"931,2",1,4,,,65795011492961,Design de Interiores,Mogi das Cruzes,SP,MzUxNTA2MjMwNjA3,Universidade de Mogi das Cruzes - UMC,CAMPUS CENTRO CÍVICO - Centro Cívico,657950,Design de Interiores,"582,3","545,26",,
Tecnológico,Noturno,"931,2",0,5,,,65795011492963,Design de Interiores,Mogi das Cruzes,SP,MzUxNTA2MjMwNjA3,Universidade de Mogi das Cruzes - UMC,CAMPUS CENTRO CÍVICO - Centro Cívico,657950,Design de Interiores,"562,64",,,
Tecnológico,Matutino,"931,2",0,3,,,657950835581,Design Gráfico,Mogi das Cruzes,SP,MzUxNTA2MjMwNjA3,Universidade de Mogi das Cruzes - UMC,CAMPUS CENTRO CÍVICO - Centro Cívico,657950,Design Gráfico,"598,96",,,
Tecnológico,Noturno,"931,2",0,10,,,657950835583,Design Gráfico,Mogi das Cruzes,SP,MzUxNTA2MjMwNjA3,Universidade de Mogi das Cruzes - UMC,CAMPUS CENTRO CÍVICO - Centro Cívico,657950,Design Gráfico,"593,9",,,
Tecnológico,Noturno,"931,2",0,3,,,657950641683,Automação Industrial,Mogi das Cruzes,SP,MzUxNTA2MjMwNjA3,Universidade de Mogi das Cruzes - UMC,CAMPUS CENTRO CÍVICO - Centro Cívico,657950,Automação Industrial,"572,74",,,
Licenciatura,Matutino,"931,16",,,,27,1045316589961,Pedagogia,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Integrada Metropolitana de Campinas - METROCAMP,CAMPUS CENTRAL - SEDE - Vila Industrial,1045316,Pedagogia,,,450,
Licenciatura,Noturno,"931,16",,,,22,1045316589963,Pedagogia,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Integrada Metropolitana de Campinas - METROCAMP,CAMPUS CENTRAL - SEDE - Vila Industrial,1045316,Pedagogia,,,"485,1",
Tecnológico,Noturno,"931,16",,,,27,659396748223,Logística,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Metrocamp,FACULDADE DE TECNOLOGIA IBTA - Vila Industrial,659396,Logística,,,450,
Tecnológico,Noturno,"931,16",,,,27,659396748183,Marketing,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Metrocamp,FACULDADE DE TECNOLOGIA IBTA - Vila Industrial,659396,Marketing,,,450,
Tecnológico,Noturno,"931,16",,,,27,659396748203,Gestão Financeira,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Metrocamp,FACULDADE DE TECNOLOGIA IBTA - Vila Industrial,659396,Gestão Financeira,,,450,
Bacharelado,Noturno,"930,98",1,3,,10,1081248154903,Engenharia da Computação,Itatiba,SP,MzUxMjA0ODIzNDA0,Universidade São Francisco - USF,CAMPUS ITATIBA - Centro,1081248,Engenharia da Computação,"621,44","607,92","591,24",
Bacharelado,Matutino,930,,,,1,658218170151,Administração,Sao Jose do Rio Preto,SP,MzUwMTAwNDQ5ODA1,União das Faculdades dos Grandes Lagos - UNILAGO,UNIÃO DAS FACULDADES DOS GRANDES LAGOS - UNILAGO - Jardim Aeroporto,658218,Administração,,,"610,9",
Bacharelado,Noturno,930,,,,1,658218170053,Serviço Social,Sao Jose do Rio Preto,SP,MzUwMTAwNDQ5ODA1,União das Faculdades dos Grandes Lagos - UNILAGO,UNIÃO DAS FACULDADES DOS GRANDES LAGOS - UNILAGO - Jardim Aeroporto,658218,Serviço Social,,,"573,92",
Bacharelado,Noturno,"929,37",4,8,,,2637195443,Direito,Santana de Parnaiba,SP,MzUxNTA1NzQ3MzA0,Universidade Paulista - UNIP,SANTANA DE PARNAÍBA I - Aphavile,2637,Direito,"596,26","581,32",,
Bacharelado,Matutino,"929,37",1,1,,,371760221,Engenharia de Produção Mecânica,Sao Jose do Rio Preto,SP,MzUwMTAwNDQ5ODA1,Universidade Paulista - UNIP,SÃO JOSÉ DO RIO PRETO I - Jardim Tarraf II,371,Engenharia de Produção Mecânica,"600,64",450,,
Bacharelado,Noturno,929,,,,10,65793812790853,Design,Santos,SP,MzUxNTA2MzQ4NTAw,Centro Universitário Monte Serrat - UNIMONTE,CAMPUS VILA MATHIAS - Vila Mathias,657938,Design,,,"552,18",
Bacharelado,Matutino,928,5,8,,,4233980451,Psicologia,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Anhangüera de Campinas,FACULDADE ANHANGUERA DE CAMPINAS - UNIDADE III - Taquaral,4233,Psicologia,"584,76","573,46",,
Bacharelado,Noturno,928,0,1,,,65994513034643,Psicologia,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Anhangüera de Campinas,FACULDADE ANHANGUERA DE CAMPINAS - UNIDADE IV (SEDE) - Jardim Morumbi,659945,Psicologia,"599,06",,,
Bacharelado,Noturno,928,1,1,,,4233912123,Engenharia de Produção,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Anhangüera de Campinas,FACULDADE ANHANGUERA DE CAMPINAS - UNIDADE III - Taquaral,4233,Engenharia de Produção,"567,28","549,68",,
Bacharelado,Noturno,928,2,5,,,3247508293,Enfermagem,Jaguariuna,SP,MzUwNzAzMjI0NzA5,Centro Universitário de Jaguariúna - Faj - FAJ,CAMPUS II - Tanquinho Velho,3247,Enfermagem,"611,54","563,7",,
Bacharelado,Noturno,928,2,3,,,103966613036503,Engenharia de Produção,Pindamonhangaba,SP,MzUxMzA1MDM4MDA2,Faculdade Anhanguera de Pindamonhangaba,UNIDADE SEDE - Campo Alegre,1039666,Engenharia de Produção,"585,1","543,74",,
Bacharelado,Noturno,928,1,1,,,10629712839493,Psicologia,Sumare,SP,MzUwNzAzMjUyNDAz,Faculdade Anhanguera de Sumaré - FACSUMARÉ,FACULDADE ANHANGUERA DE SUMARÉ - Jardim Primavera,106297,Psicologia,"593,34","591,96",,
Bacharelado,Matutino,928,2,3,,,659773908931,Fisioterapia,Taubate,SP,MzUxMzA1MDU0MTAy,Faculdade Anhanguera de Taubaté,CAMPUS  - TAUBATÉ - VILA NOSSA SENHORA DAS GRAÇAS - Vila Nossa Senhora das Graças,659773,Fisioterapia,"594,5","562,24",,
Bacharelado,Matutino,"927,2",1,1,,,658465206421,Direito,Aracatuba,SP,MzUwMzAxNzAyODA0,Centro Universitário Toledo - UNITOLEDO,POLO NA SEDE - Jardim Sumaré,658465,Direito,"687,5","688,42",,
Bacharelado,Noturno,"927,2",0,1,,,658465206423,Direito,Aracatuba,SP,MzUwMzAxNzAyODA0,Centro Universitário Toledo - UNITOLEDO,POLO NA SEDE - Jardim Sumaré,658465,Direito,"689,74",,,
Bacharelado,Noturno,"924,48",0,9,,,1894642783,Sistemas de Informação,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade de Mogi das Cruzes - UMC,CAMPUS VILLA LOBOS-SÃO PAULO - Vila Leopoldina,1894,Sistemas de Informação,"563,26",,,
Bacharelado,Noturno,"923,77",1,2,,,263911807863,Biomedicina,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Paulista - UNIP,CAMPUS III - ANCHIETA - Jardim Santa Cruz,2639,Biomedicina,"613,28","612,46",,
Bacharelado,Noturno,"923,62",1,2,,30,65881074523,Serviço Social,Lins,SP,MzUwNDAxOTI3MTA4,Centro Universitário de Lins - Unilins - UNILINS,CENTRO UNIVERSITÁRIO DE LINS - Jardim Aeroporto,658810,Serviço Social,"568,92","502,78",450,
Bacharelado,Matutino,923,1,1,,,13301186841,Fisioterapia,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Faculdade Santa Marcelina - FASM,UNIDADE ITAQUERA - Itaquera,1330,Fisioterapia,"641,2","648,26",,
Bacharelado,Noturno,"922,45",2,5,,10,65802212033553,Biomedicina,Braganca Paulista,SP,MzUxMjA0ODA3NjA1,Universidade São Francisco - USF,CAMPUS BRAGANÇA PAULISTA - SEDE - Jardim São José,658022,Biomedicina,"626,48","642,78","582,92",
Bacharelado,Noturno,"922,45",2,3,,,2637665453,Fisioterapia,Santana de Parnaiba,SP,MzUxNTA1NzQ3MzA0,Universidade Paulista - UNIP,SANTANA DE PARNAÍBA I - Aphavile,2637,Fisioterapia,"581,64","580,82",,
Bacharelado,Noturno,"922,45",3,7,,,371195223,Comunicação Social - Publicidade e Propaganda,Sao Jose do Rio Preto,SP,MzUwMTAwNDQ5ODA1,Universidade Paulista - UNIP,SÃO JOSÉ DO RIO PRETO I - Jardim Tarraf II,371,Comunicação Social - Publicidade e Propaganda,"598,36","568,24",,
Bacharelado,Noturno,"922,45",2,3,,,2642698573,Fisioterapia,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Paulista - UNIP,CIDADE UNIVERSITÁRIA - Jaguaré,2642,Fisioterapia,571,"552,78",,
Bacharelado,Noturno,"922,45",1,1,,,2642698553,Farmácia,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Paulista - UNIP,CIDADE UNIVERSITÁRIA - Jaguaré,2642,Farmácia,"662,12","613,86",,
Bacharelado,Noturno,"922,2",2,3,,,2639698233,Fisioterapia,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Paulista - UNIP,CAMPUS III - ANCHIETA - Jardim Santa Cruz,2639,Fisioterapia,"613,2","533,42",,
Bacharelado,Noturno,"922,2",1,2,,,2639698193,Farmácia,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Paulista - UNIP,CAMPUS III - ANCHIETA - Jardim Santa Cruz,2639,Farmácia,"601,08","619,98",,
Bacharelado,Noturno,"922,16",1,1,,6,1786520523,Engenharia Elétrica,Campinas,SP,MzUwNzAzMjA5NTAy,Universidade São Francisco - USF,CAMPUS CAMPINAS - SWIFT - Vila Cura D'Ars (Swift),1786,Engenharia Elétrica,"689,58","643,46","607,7",
Licenciatura,Noturno,920,1,1,,35,65830911374873,Música,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Faculdade Integral Cantareira - F.I.C.,CAMPUS  - SÃO PAULO - BELENZINHO - Belenzinho,658309,Música,"644,04","598,02","452,46",
Bacharelado,Matutino,919,2,3,,,658210173271,Administração,Americana,SP,MzUwNzAzMjAxNjA4,Centro Universitário Salesiano de São Paulo - UNISAL,UNIDADE DE ENSINO DE AMERICANA - CAMPUS MARIA AUXILIADORA - Parque Novo Mundo,658210,Administração,"569,54","554,12",,
Bacharelado,Noturno,919,2,3,,,658210173273,Administração,Americana,SP,MzUwNzAzMjAxNjA4,Centro Universitário Salesiano de São Paulo - UNISAL,UNIDADE DE ENSINO DE AMERICANA - CAMPUS MARIA AUXILIADORA - Parque Novo Mundo,658210,Administração,"593,6","565,82",,
Bacharelado,Noturno,919,1,2,,,41411806143,Ciências Contábeis,Lorena,SP,MzUxMzA1MTI3MjA3,Centro Universitário Salesiano de São Paulo - UNISAL,UNIDADE DE ENSINO DE LORENA - CAMPUS SÃO JOAQUIM - Centro,414,Ciências Contábeis,"615,24","602,66",,
Bacharelado,Noturno,919,1,3,,,698327686103,Administração,Piracicaba,SP,MzUwNjAyODM4NzA5,Faculdade Salesiana Dom Bosco de Piracicaba - FSDB,UNIDADE  - PIRACICABA - Centro,698327,Administração,"610,82","599,96",,
Bacharelado,Noturno,919,2,4,,,105540813431793,Engenharia de Produção,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário das Faculdades Metropolitanas Unidas - Fmu - FMU,FMU - LIBERDADE / BRIGADEIRO - PRÉDIOS 32/39 - Bela Vista,1055408,Engenharia de Produção,"632,96","615,9",,
Tecnológico,Noturno,919,0,1,,,3362113103543,Comércio Exterior,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Anhembi Morumbi - UAM,CAMPUS PAULISTA - Bela Vista,33621,Comércio Exterior,"627,24",,,
Bacharelado,Matutino,918,2,4,,,65989310713091,Psicologia,Sao Jose dos Campos,SP,MzUxMzA1MDQ5OTA0,Faculdade Anhangüera de São José,UNIDADE SEDE - Bairro Comprido,659893,Psicologia,"603,32","581,56",,
Bacharelado,Matutino,918,3,7,,,6598931129681,Fisioterapia,Sao Jose dos Campos,SP,MzUxMzA1MDQ5OTA0,Faculdade Anhangüera de São José,UNIDADE SEDE - Bairro Comprido,659893,Fisioterapia,"585,32","555,1",,
Bacharelado,Noturno,918,3,5,,,65989350007063,Enfermagem,Sao Jose dos Campos,SP,MzUxMzA1MDQ5OTA0,Faculdade Anhangüera de São José,UNIDADE SEDE - Bairro Comprido,659893,Enfermagem,"577,28","558,78",,
Bacharelado,Matutino,"917,88",0,1,,,9545612891,Engenharia Elétrica,Jundiai,SP,MzUxMjA0NzI1OTA0,Universidade Paulista - UNIP,JUNDIAI I - Vila Hortolândia,9545,Engenharia Elétrica,"579,12",,,
Bacharelado,Matutino,"917,88",1,2,,,954511609491,Engenharia Mecânica,Jundiai,SP,MzUxMjA0NzI1OTA0,Universidade Paulista - UNIP,JUNDIAI I - Vila Hortolândia,9545,Engenharia Mecânica,"599,64","586,94",,
Bacharelado,Matutino,"917,88",1,1,,,9545991741,Engenharia de Produção Mecânica,Jundiai,SP,MzUxMjA0NzI1OTA0,Universidade Paulista - UNIP,JUNDIAI I - Vila Hortolândia,9545,Engenharia de Produção Mecânica,"548,94","599,08",,
Bacharelado,Matutino,"917,88",0,1,,,954511609481,Engenharia Civil,Jundiai,SP,MzUxMjA0NzI1OTA0,Universidade Paulista - UNIP,JUNDIAI I - Vila Hortolândia,9545,Engenharia Civil,"584,62",,,
Bacharelado,Noturno,"917,13",1,3,3,5,657936694593,Enfermagem,Franca,SP,MzUwMjAxMjE2MjAw,Universidade de Franca - UNIFRAN,POLO NA SEDE - Parque Universitário,657936,Enfermagem,"616,02","636,52","571,56","543,58"
Bacharelado,Noturno,"916,21",1,2,,,2639698143,Jornalismo,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Paulista - UNIP,CAMPUS III - ANCHIETA - Jardim Santa Cruz,2639,Jornalismo,"606,42","616,62",,
Bacharelado,Noturno,"916,21",2,3,,,2639698123,Comunicação Social - Publicidade e Propaganda,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Paulista - UNIP,CAMPUS III - ANCHIETA - Jardim Santa Cruz,2639,Comunicação Social - Publicidade e Propaganda,"590,4","513,72",,
Bacharelado,Noturno,916,0,1,1,2,65773543103,Administração,Araraquara,SP,MzUwNTAyNDAzMjA4,Universidade de Araraquara - UNIARA,UNIDADE SEDE - Centro,657735,Administração,617,,"600,34","567,62"
Bacharelado,Noturno,916,1,1,,1,657735358363,Jornalismo,Araraquara,SP,MzUwNTAyNDAzMjA4,Universidade de Araraquara - UNIARA,UNIDADE SEDE - Centro,657735,Jornalismo,"637,96","582,36","617,98",
Licenciatura,Noturno,916,0,1,1,2,657735200873,Educação Física,Araraquara,SP,MzUwNTAyNDAzMjA4,Universidade de Araraquara - UNIARA,UNIDADE SEDE - Centro,657735,Educação Física,"591,7",,"531,32","524,1"
Bacharelado,Noturno,916,,,1,1,6577353200873,Educação Física,Araraquara,SP,MzUwNTAyNDAzMjA4,Universidade de Araraquara - UNIARA,UNIDADE SEDE - Centro,657735,Educação Física,,,"581,88","636,6"
Bacharelado,Noturno,916,1,1,,1,1037253451303,Comunicação Social - Publicidade e Propaganda,Araraquara,SP,MzUwNTAyNDAzMjA4,Universidade de Araraquara - UNIARA,UNIDADE IV - Vila Sucanosa,1037253,Comunicação Social - Publicidade e Propaganda,"632,84","606,56","576,6",
Licenciatura,Noturno,916,0,1,1,1,65773543183,Ciências Biológicas,Araraquara,SP,MzUwNTAyNDAzMjA4,Universidade de Araraquara - UNIARA,UNIDADE SEDE - Centro,657735,Ciências Biológicas,"630,9",,"554,3","494,36"
Bacharelado,Noturno,916,1,1,1,1,6577353043183,Ciências Biológicas,Araraquara,SP,MzUwNTAyNDAzMjA4,Universidade de Araraquara - UNIARA,UNIDADE SEDE - Centro,657735,Ciências Biológicas,"638,1","589,56","588,86","581,76"
Bacharelado,Matutino,"915,3",0,1,,,658423202601,Direito,Jau,SP,MzUwNDAyMTI1MzAw,Faculdades Integradas de Jahu - FIJ,FUNDAÇÃO EDUCACIONAL DR. RAUL BAUAB - CHACARA MIRAGLIA,658423,Direito,"581,54",,,
Bacharelado,Noturno,"915,2",5,9,,,3247685243,Educação Física,Jaguariuna,SP,MzUwNzAzMjI0NzA5,Centro Universitário de Jaguariúna - Faj - FAJ,CAMPUS II - Tanquinho Velho,3247,Educação Física,"555,32","521,4",,
Licenciatura,Noturno,"915,2",4,7,,,3247685263,Educação Física,Jaguariuna,SP,MzUwNzAzMjI0NzA5,Centro Universitário de Jaguariúna - Faj - FAJ,CAMPUS II - Tanquinho Velho,3247,Educação Física,"532,1",450,,
Bacharelado,Noturno,"915,2",3,5,,,658817204433,Direito,Rio Claro,SP,MzUwNjAyNjQzOTA3,Claretiano - Faculdade - Claretianorc - CLARETIANORC,CLARETIANO - FACULDADE - Cidade Claret,658817,Direito,"620,08","616,28",,
Bacharelado,Noturno,"915,09",1,1,1,3,106573512633253,Farmácia,Cacapava,SP,MzUxMzA1MDA4NTA0,Faculdade São Lucas de Caçapava - FSL,CAMPUS PRINCIPAL - Vila São João,1065735,Farmácia,"541,74",604,"569,16","636,44"
Bacharelado,Matutino,"912,96",1,22,,,18941063681,Fisioterapia,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade de Mogi das Cruzes - UMC,CAMPUS VILLA LOBOS-SÃO PAULO - Vila Leopoldina,1894,Fisioterapia,"570,04","621,54",,
Bacharelado,Noturno,"912,86",1,3,,,105116112608323,Arquitetura e Urbanismo,Carapicuiba,SP,MzUxNTA1NzEwNjA5,Faculdade Nossa Cidade - FNC,CARAPICUÍBA - VILA GUSTAVO CORREIA,1051161,Arquitetura e Urbanismo,"596,74","549,9",,
